X	Y	Z
10.736	0.522	3.267
10.815	0.516	3.211
10.797	0.559	3.254
10.802	0.493	3.321
10.749	0.575	3.293
10.808	0.545	3.307
10.367	0.124	3.372
10.424	0.127	3.364
10.309	0.133	3.364
10.387	0.172	3.350
10.382	0.088	3.406
10.490	0.075	3.347
10.479	0.120	3.367
10.523	0.114	3.342
10.523	0.069	3.388
10.539	0.119	3.394
10.438	0.181	3.350
10.503	0.179	3.390
10.554	0.192	3.380
10.460	0.093	3.412
10.512	0.094	3.459
10.554	0.122	3.451
10.542	0.164	3.421
10.363	0.216	3.389
10.422	0.231	3.351
10.542	0.255	3.359
10.535	0.260	3.429
10.587	0.114	3.362
10.622	0.125	3.398
10.631	0.133	3.348
10.647	0.179	3.367
10.710	0.158	3.385
10.759	0.170	3.387
10.815	0.142	3.427
10.616	0.217	3.382
10.574	0.244	3.396
10.666	0.218	3.396
10.664	0.272	3.355
10.707	0.245	3.377
10.752	0.126	3.579
10.811	0.119	3.581
10.816	0.174	3.570
10.422	0.502	3.588
10.365	0.569	3.541
10.368	0.544	3.587
10.422	0.556	3.575
10.748	0.554	3.343
10.796	0.520	3.380
10.754	0.566	3.423
10.828	0.266	3.209
11.116	0.299	3.142
11.189	0.303	3.124
10.877	0.406	3.110
10.858	0.442	3.141
10.868	0.446	3.199
10.943	0.437	3.150
11.041	0.351	3.144
11.002	0.420	3.153
10.856	0.463	3.082
10.860	0.508	3.145
10.864	0.575	3.164
10.863	0.543	3.206
10.920	0.539	3.174
10.945	0.480	3.080
10.998	0.508	3.168
11.026	0.552	3.195
10.875	0.441	3.283
10.878	0.488	3.230
10.848	0.503	3.271
10.906	0.541	3.238
10.848	0.516	3.328
10.844	0.575	3.330
10.945	0.516	3.267
11.060	0.524	3.313
11.148	0.347	3.098
11.194	0.373	3.102
11.193	0.419	3.125
11.245	0.407	3.127
11.295	0.435	3.139
11.328	0.391	3.159
11.326	0.446	3.185
11.151	0.475	3.094
11.197	0.521	3.113
11.226	0.461	3.105
11.288	0.490	3.176
11.219	0.430	3.239
11.277	0.407	3.211
11.325	0.384	3.231
11.299	0.457	3.227
11.318	0.505	3.218
11.319	0.494	3.330
10.999	0.313	3.422
10.910	0.139	3.510
10.863	0.095	3.588
10.903	0.109	3.559
10.858	0.151	3.557
11.035	0.086	3.501
11.059	0.124	3.525
10.963	0.087	3.567
11.059	0.099	3.575
11.005	0.173	3.559
10.966	0.183	3.589
11.071	0.201	3.500
11.040	0.269	3.466
11.067	0.205	3.585
11.325	0.176	3.442
11.267	0.253	3.360
11.125	0.113	3.520
11.186	0.185	3.526
11.098	0.127	3.587
11.151	0.120	3.590
11.094	0.159	3.534
11.134	0.183	3.556
11.309	0.176	3.495
11.080	0.238	3.533
11.123	0.231	3.572
11.167	0.255	3.586
11.204	0.299	3.494
11.290	0.316	3.519
11.264	0.252	3.542
11.208	0.235	3.562
11.311	0.253	3.559
11.264	0.219	3.588
11.324	0.206	3.568
11.242	0.264	3.587
11.319	0.311	3.566
10.926	0.391	3.344
10.837	0.549	3.382
10.889	0.562	3.350
10.986	0.531	3.336
10.970	0.569	3.388
10.987	0.470	3.586
11.061	0.488	3.556
11.036	0.561	3.543
11.051	0.523	3.590
11.301	0.363	3.383
11.290	0.349	3.454
11.316	0.414	3.428
11.260	0.475	3.381
11.326	0.458	3.375
11.296	0.511	3.389
11.236	0.553	3.390
11.212	0.476	3.458
11.303	0.468	3.428
11.142	0.410	3.554
11.210	0.321	3.586
11.326	0.370	3.565
11.243	0.394	3.582
11.248	0.444	3.574
11.317	0.413	3.528
11.302	0.447	3.570
11.126	0.571	3.522
11.168	0.478	3.577
11.106	0.519	3.553
11.095	0.569	3.589
11.152	0.575	3.566
11.292	0.499	3.509
11.249	0.565	3.511
11.261	0.501	3.580
11.325	0.488	3.584
11.295	0.543	3.553
11.324	0.572	3.589
10.361	0.682	3.103
10.514	0.753	3.157
10.528	0.795	3.325
10.684	0.700	3.117
10.683	0.639	3.196
10.734	0.638	3.135
10.781	0.599	3.110
10.730	0.689	3.138
10.809	0.697	3.089
10.778	0.662	3.132
10.814	0.697	3.139
10.724	0.578	3.176
10.767	0.607	3.168
10.814	0.615	3.153
10.814	0.624	3.203
10.766	0.663	3.206
10.805	0.703	3.203
10.679	0.797	3.115
10.618	0.821	3.201
10.712	0.736	3.141
10.764	0.718	3.101
10.783	0.767	3.109
10.729	0.782	3.132
10.813	0.794	3.141
10.778	0.831	3.137
10.746	0.764	3.202
10.710	0.831	3.147
10.738	0.831	3.203
10.814	0.769	3.207
10.682	0.620	3.257
10.685	0.672	3.302
10.711	0.590	3.226
10.751	0.638	3.259
10.796	0.612	3.255
10.813	0.669	3.261
10.768	0.700	3.251
10.721	0.601	3.332
10.776	0.635	3.312
10.741	0.674	3.297
10.813	0.701	3.301
10.774	0.702	3.334
10.653	0.752	3.215
10.651	0.799	3.238
10.672	0.723	3.290
10.698	0.764	3.247
10.745	0.744	3.267
10.799	0.743	3.261
10.749	0.795	3.255
10.704	0.820	3.244
10.793	0.830	3.249
10.719	0.723	3.325
10.450	0.896	3.104
10.495	0.864	3.084
10.486	0.850	3.135
10.524	0.887	3.119
10.456	0.958	3.137
10.476	0.947	3.204
10.503	0.932	3.148
10.554	0.923	3.180
10.449	1.053	3.104
10.475	1.028	3.142
10.555	1.076	3.098
10.559	1.036	3.139
10.495	1.010	3.194
10.503	0.982	3.154
10.550	0.978	3.172
10.448	1.077	3.164
10.548	1.030	3.189
10.501	1.070	3.198
10.550	0.892	3.253
10.545	0.959	3.250
10.547	0.859	3.302
10.533	1.008	3.236
10.557	1.056	3.235
10.587	0.877	3.081
10.590	0.887	3.141
10.639	0.871	3.142
10.622	0.957	3.123
10.684	0.904	3.141
10.584	0.862	3.207
10.647	0.862	3.194
10.602	0.935	3.173
10.681	0.953	3.156
10.683	0.906	3.204
10.774	0.884	3.125
10.737	0.912	3.106
10.731	0.959	3.141
10.812	0.918	3.141
10.778	0.958	3.125
10.715	0.874	3.180
10.750	0.918	3.206
10.793	0.959	3.201
10.644	1.023	3.142
10.605	1.056	3.110
10.655	1.056	3.099
10.602	0.990	3.162
10.654	0.992	3.200
10.580	1.076	3.175
10.608	1.034	3.188
10.684	1.054	3.151
10.697	1.005	3.124
10.742	1.032	3.134
10.774	1.051	3.100
10.780	0.998	3.166
10.716	1.033	3.199
10.708	1.084	3.194
10.783	1.056	3.162
10.779	1.028	3.207
10.759	1.088	3.199
10.589	0.919	3.234
10.617	0.949	3.263
10.658	0.915	3.250
10.628	0.895	3.301
10.586	0.925	3.298
10.733	0.875	3.234
10.813	0.891	3.217
10.775	0.885	3.262
10.703	0.949	3.221
10.746	0.957	3.259
10.707	0.869	3.318
10.711	0.899	3.273
10.585	0.997	3.222
10.670	0.980	3.254
10.599	1.087	3.220
10.670	1.051	3.223
10.684	1.036	3.270
10.619	0.997	3.290
10.725	0.999	3.238
10.771	1.002	3.266
10.734	1.056	3.245
10.815	1.070	3.217
10.773	1.082	3.263
10.735	1.018	3.321
10.737	1.079	3.328
10.815	1.054	3.321
10.364	0.703	3.382
10.401	0.623	3.432
10.368	0.681	3.437
10.423	0.671	3.444
10.359	0.736	3.462
10.390	0.765	3.427
10.425	0.722	3.446
10.325	0.807	3.458
10.340	0.608	3.487
10.366	0.638	3.518
10.349	0.698	3.495
10.409	0.696	3.492
10.307	0.599	3.591
10.352	0.624	3.588
10.400	0.637	3.576
10.328	0.669	3.547
10.354	0.702	3.589
10.438	0.613	3.518
10.359	0.746	3.524
10.661	0.614	3.341
10.803	0.587	3.366
10.792	0.650	3.357
10.740	0.707	3.375
10.748	0.771	3.414
10.793	0.796	3.426
10.799	0.699	3.503
10.812	0.637	3.559
10.773	0.668	3.587
10.811	0.759	3.476
10.814	0.816	3.474
10.774	0.791	3.520
10.719	0.742	3.554
10.761	0.719	3.581
10.799	0.869	3.417
10.785	0.894	3.461
10.788	0.961	3.367
10.747	1.045	3.365
10.734	0.861	3.482
10.813	0.955	3.481
10.815	0.922	3.553
10.816	0.957	3.591
10.892	0.607	3.136
10.936	0.632	3.113
10.851	0.671	3.111
10.889	0.703	3.123
10.911	0.640	3.174
10.856	0.648	3.159
10.871	0.688	3.187
10.937	0.669	3.205
11.000	0.585	3.084
10.989	0.637	3.101
11.034	0.658	3.109
11.071	0.696	3.121
10.959	0.654	3.156
10.867	0.753	3.135
10.862	0.806	3.119
10.943	0.813	3.111
10.868	0.735	3.206
10.915	0.726	3.174
10.919	0.777	3.146
10.931	0.783	3.205
11.005	0.743	3.110
11.056	0.761	3.097
10.999	0.831	3.109
10.981	0.776	3.141
11.045	0.808	3.110
11.071	0.780	3.143
10.976	0.720	3.154
10.966	0.724	3.206
11.001	0.761	3.205
11.067	0.758	3.206
10.995	0.814	3.174
11.038	0.802	3.199
10.879	0.636	3.214
10.870	0.640	3.270
10.904	0.595	3.239
10.943	0.607	3.267
10.911	0.661	3.250
10.936	0.700	3.270
10.833	0.620	3.303
10.908	0.621	3.316
10.870	0.702	3.288
10.837	0.664	3.334
10.998	0.619	3.264
11.047	0.609	3.268
10.991	0.694	3.239
11.043	0.688	3.217
11.068	0.702	3.260
10.975	0.661	3.287
10.854	0.764	3.253
10.900	0.744	3.251
10.840	0.818	3.226
10.941	0.787	3.269
10.866	0.752	3.320
10.920	0.751	3.303
10.831	0.829	3.283
10.884	0.805	3.275
10.970	0.745	3.302
11.156	0.703	3.116
11.283	0.678	3.142
11.106	0.727	3.098
11.175	0.750	3.102
11.102	0.814	3.101
11.135	0.820	3.142
11.186	0.831	3.106
11.104	0.734	3.159
11.146	0.762	3.162
11.196	0.767	3.190
11.075	0.832	3.174
11.115	0.798	3.191
11.191	0.827	3.159
11.160	0.821	3.199
11.323	0.710	3.135
11.213	0.785	3.110
11.247	0.826	3.107
11.300	0.794	3.103
11.303	0.831	3.140
11.292	0.765	3.149
11.271	0.768	3.204
11.327	0.738	3.203
11.256	0.799	3.158
11.229	0.822	3.206
11.322	0.826	3.189
11.207	0.701	3.251
11.282	0.687	3.243
11.323	0.695	3.286
11.083	0.750	3.254
11.136	0.766	3.245
11.083	0.804	3.233
11.130	0.819	3.249
11.196	0.773	3.247
11.149	0.762	3.299
11.195	0.736	3.291
11.233	0.722	3.213
11.246	0.732	3.267
11.290	0.747	3.247
11.317	0.785	3.224
11.290	0.767	3.334
11.327	0.795	3.289
10.941	0.868	3.095
10.903	0.846	3.132
10.899	0.956	3.140
10.847	0.885	3.174
10.840	0.938	3.182
11.007	0.885	3.095
11.033	0.858	3.139
11.004	0.950	3.109
11.053	0.904	3.107
10.966	0.863	3.155
11.000	0.933	3.166
11.070	0.919	3.204
11.031	0.956	3.203
10.896	1.084	3.116
10.943	0.992	3.163
10.881	1.005	3.167
10.861	1.043	3.201
10.879	1.087	3.183
10.927	1.067	3.151
10.974	1.018	3.086
10.973	1.049	3.139
11.052	1.051	3.111
10.993	0.990	3.175
11.038	0.982	3.153
11.034	1.013	3.195
10.988	1.051	3.194
11.021	1.030	3.148
11.009	1.086	3.158
11.070	1.079	3.189
11.068	0.949	3.251
10.818	0.999	3.220
10.831	1.068	3.271
10.879	1.064	3.247
10.941	1.053	3.235
10.886	1.015	3.335
10.861	1.077	3.311
10.916	1.029	3.285
10.910	1.064	3.326
11.024	0.989	3.240
11.067	1.013	3.252
11.007	1.084	3.249
11.052	1.062	3.252
11.022	1.072	3.296
11.129	0.862	3.100
11.164	0.888	3.126
11.102	0.950	3.130
11.124	0.877	3.158
11.172	0.872	3.175
11.200	0.916	3.157
11.138	0.956	3.174
11.163	0.920	3.197
11.194	0.958	3.188
11.216	0.882	3.104
11.262	0.879	3.130
11.311	0.870	3.101
11.288	0.922	3.083
11.328	0.903	3.139
11.264	0.855	3.181
11.318	0.881	3.186
11.259	0.938	3.158
11.276	0.919	3.206
11.326	0.928	3.204
11.103	1.065	3.121
11.172	1.029	3.089
11.162	1.081	3.113
11.082	1.013	3.156
11.135	1.007	3.176
11.179	1.021	3.148
11.097	1.038	3.203
11.135	1.082	3.181
11.199	1.061	3.174
11.241	1.019	3.101
11.271	0.996	3.140
11.232	1.069	3.088
11.246	1.059	3.139
11.226	0.999	3.165
11.251	0.971	3.203
11.303	0.973	3.185
11.256	1.031	3.205
11.245	1.082	3.198
11.081	0.868	3.212
11.178	0.877	3.245
11.132	0.957	3.228
11.114	0.900	3.263
11.186	0.928	3.268
11.153	0.877	3.292
11.099	0.942	3.291
11.235	0.878	3.233
11.253	0.832	3.253
11.303	0.838	3.237
11.284	0.891	3.255
11.237	0.918	3.270
11.328	0.919	3.259
11.283	0.947	3.254
11.228	0.888	3.320
11.316	0.850	3.297
11.287	0.895	3.309
11.239	0.943	3.316
11.327	0.951	3.300
11.112	0.989	3.263
11.193	1.016	3.237
11.151	1.023	3.267
11.099	1.081	3.239
11.149	1.062	3.227
11.196	1.083	3.240
11.168	0.967	3.298
11.077	1.032	3.303
11.135	1.079	3.273
11.130	1.039	3.319
11.090	1.083	3.306
11.192	1.046	3.286
11.325	0.970	3.234
11.245	1.082	3.259
11.309	1.038	3.237
11.222	1.006	3.284
11.263	1.022	3.326
11.285	0.974	3.326
11.316	1.013	3.330
11.291	1.056	3.300
10.871	0.623	3.349
10.881	0.599	3.394
10.929	0.591	3.371
10.874	0.691	3.356
10.912	0.655	3.397
10.833	0.619	3.414
10.871	0.655	3.428
10.904	0.703	3.430
10.963	0.702	3.371
11.046	0.697	3.353
11.022	0.690	3.397
10.962	0.670	3.419
10.989	0.647	3.462
10.999	0.700	3.448
11.065	0.680	3.425
10.880	0.737	3.393
10.942	0.766	3.351
10.931	0.751	3.412
10.858	0.828	3.451
11.007	0.742	3.401
11.068	0.754	3.424
10.989	0.779	3.450
11.037	0.813	3.426
10.909	0.609	3.525
10.872	0.666	3.480
10.928	0.671	3.495
10.887	0.699	3.525
10.865	0.635	3.574
10.941	0.637	3.569
10.840	0.682	3.535
10.937	0.690	3.546
10.903	0.672	3.579
10.974	0.597	3.511
11.024	0.632	3.505
10.975	0.688	3.493
10.966	0.646	3.526
11.066	0.650	3.465
11.034	0.688	3.516
10.862	0.715	3.473
10.826	0.735	3.523
10.877	0.753	3.515
10.939	0.733	3.479
10.832	0.785	3.517
10.868	0.826	3.500
10.934	0.788	3.489
10.909	0.828	3.470
10.924	0.821	3.525
10.924	0.738	3.533
10.842	0.821	3.553
10.875	0.793	3.582
10.936	0.785	3.563
10.997	0.726	3.520
11.069	0.736	3.474
10.984	0.778	3.504
11.044	0.775	3.501
11.071	0.825	3.516
11.000	0.733	3.586
11.061	0.732	3.571
10.986	0.791	3.555
10.968	0.830	3.586
11.033	0.791	3.579
11.115	0.701	3.454
11.271	0.693	3.336
11.317	0.613	3.455
11.238	0.684	3.450
11.321	0.678	3.426
11.129	0.772	3.390
11.191	0.758	3.430
11.101	0.790	3.447
11.232	0.753	3.341
11.209	0.820	3.384
11.259	0.808	3.390
11.309	0.814	3.349
11.253	0.735	3.452
11.328	0.720	3.461
11.292	0.766	3.434
11.117	0.646	3.490
11.188	0.668	3.471
11.165	0.702	3.503
11.165	0.619	3.537
11.179	0.617	3.589
11.090	0.665	3.544
11.183	0.672	3.540
11.141	0.685	3.586
11.236	0.626	3.524
11.324	0.640	3.506
11.264	0.660	3.495
11.219	0.702	3.494
11.300	0.695	3.495
11.229	0.637	3.583
11.327	0.580	3.535
11.292	0.638	3.559
11.241	0.671	3.544
11.327	0.689	3.546
11.123	0.751	3.479
11.191	0.786	3.524
11.118	0.730	3.581
11.165	0.746	3.559
11.101	0.790	3.581
11.144	0.807	3.557
11.200	0.790	3.573
11.259	0.727	3.513
11.308	0.759	3.493
11.247	0.794	3.517
11.229	0.721	3.553
11.238	0.758	3.586
11.287	0.734	3.559
10.833	0.873	3.460
10.929	0.891	3.461
10.870	0.927	3.461
10.943	0.942	3.457
11.000	0.952	3.357
11.024	0.876	3.414
11.037	0.942	3.414
10.846	1.058	3.366
10.899	1.041	3.382
10.938	1.074	3.401
10.981	0.975	3.442
10.876	0.883	3.510
10.943	0.871	3.511
10.862	0.943	3.508
10.859	0.867	3.575
10.911	0.895	3.554
10.907	0.850	3.590
10.862	0.918	3.582
10.922	0.948	3.551
10.992	0.883	3.520
11.057	0.890	3.503
10.995	0.921	3.477
11.000	0.840	3.545
10.965	0.893	3.574
11.064	0.886	3.558
11.028	0.873	3.590
10.975	0.942	3.541
10.998	0.934	3.587
10.886	0.987	3.505
10.934	1.015	3.500
10.874	0.975	3.563
11.026	0.961	3.479
11.045	1.021	3.511
10.969	0.990	3.573
11.023	0.988	3.567
11.033	1.041	3.590
11.073	0.899	3.387
11.166	0.927	3.384
11.302	0.863	3.359
11.318	0.915	3.350
11.282	0.951	3.384
11.220	0.873	3.418
11.295	0.860	3.410
11.182	1.023	3.368
11.324	0.975	3.366
11.327	1.062	3.360
11.275	1.042	3.381
11.292	0.989	3.418
11.120	0.886	3.586
11.087	0.997	3.556
11.135	0.988	3.590
11.281	0.989	3.469
9.361	-0.957	3.714
9.368	-0.899	3.696
9.475	-0.844	3.648
9.301	-0.706	3.614
9.333	-0.743	3.628
9.386	-0.780	3.707
9.293	-0.731	3.663
9.344	-0.712	3.694
9.312	-0.942	3.731
9.384	-0.839	3.751
9.325	-0.922	3.847
9.388	-0.915	3.809
9.309	-0.832	3.814
9.328	-0.870	3.846
9.385	-0.873	3.843
9.461	-0.834	3.844
9.407	-0.773	3.760
9.408	-0.720	3.726
9.359	-0.716	3.771
9.347	-0.796	3.815
9.399	-0.747	3.808
9.445	-0.745	3.779
9.414	-0.705	3.776
9.440	-0.801	3.796
9.426	-0.786	3.845
9.504	-0.807	3.847
9.470	-0.761	3.824
9.591	-0.800	3.630
9.635	-0.809	3.602
9.652	-0.809	3.653
9.589	-0.739	3.650
9.639	-0.754	3.635
9.625	-0.705	3.634
9.540	-0.763	3.668
9.643	-0.704	3.688
9.683	-0.780	3.622
9.755	-0.758	3.618
9.695	-0.709	3.683
9.375	-0.686	3.638
9.341	-0.623	3.616
9.302	-0.604	3.654
9.405	-0.618	3.592
9.400	-0.639	3.654
9.301	-0.626	3.712
9.318	-0.579	3.702
9.365	-0.604	3.660
9.408	-0.578	3.678
9.513	-0.641	3.600
9.531	-0.613	3.639
9.481	-0.580	3.635
9.527	-0.581	3.692
9.375	-0.497	3.609
9.391	-0.452	3.644
9.472	-0.533	3.621
9.526	-0.530	3.638
9.509	-0.466	3.612
9.533	-0.481	3.654
9.439	-0.541	3.661
9.458	-0.572	3.719
9.415	-0.534	3.706
9.488	-0.540	3.684
9.423	-0.484	3.670
9.471	-0.468	3.679
9.434	-0.452	3.712
9.358	-0.670	3.746
9.359	-0.610	3.723
9.393	-0.576	3.740
9.521	-0.650	3.744
9.440	-0.619	3.750
9.419	-0.576	3.801
9.470	-0.577	3.793
9.403	-0.529	3.760
9.407	-0.531	3.846
9.455	-0.530	3.761
9.502	-0.495	3.783
9.481	-0.572	3.845
9.491	-0.521	3.828
9.427	-0.498	3.796
9.455	-0.484	3.836
9.552	-0.676	3.625
9.597	-0.646	3.634
9.646	-0.651	3.626
9.573	-0.601	3.610
9.599	-0.598	3.655
9.681	-0.656	3.664
9.579	-0.542	3.609
9.595	-0.485	3.618
9.647	-0.498	3.604
9.627	-0.450	3.638
9.587	-0.516	3.662
9.569	-0.451	3.674
9.659	-0.468	3.678
9.611	-0.461	3.715
9.755	-0.535	3.626
9.713	-0.506	3.613
9.675	-0.455	3.623
9.735	-0.473	3.645
9.709	-0.541	3.681
9.597	-0.701	3.757
9.790	-0.597	3.844
9.552	-0.462	3.816
9.791	-0.449	3.725
9.751	-0.504	3.771
9.759	-0.547	3.806
9.791	-0.519	3.839
9.789	-0.483	3.799
9.767	-0.452	3.845
9.323	-0.917	3.922
9.386	-0.945	3.938
9.498	-0.928	3.902
9.463	-0.857	3.909
9.508	-0.863	3.876
9.535	-0.898	3.916
9.485	-0.955	3.960
9.531	-0.914	3.969
9.463	-0.832	3.955
9.535	-0.832	3.915
9.502	-0.875	3.954
9.336	-0.812	3.861
9.358	-0.742	3.974
9.461	-0.795	3.887
9.525	-0.722	3.871
9.498	-0.801	3.938
9.535	-0.808	3.970
9.449	-0.753	3.972
9.494	-0.715	3.944
9.359	-0.840	4.083
9.460	-0.856	4.037
9.497	-0.844	3.998
9.535	-0.857	4.038
9.504	-0.863	4.082
9.340	-0.820	4.034
9.309	-0.770	4.012
9.395	-0.804	3.991
9.528	-0.803	4.026
9.520	-0.806	4.083
9.539	-0.767	3.898
9.574	-0.843	4.070
9.774	-0.950	3.980
9.333	-0.684	3.956
9.369	-0.647	3.964
9.467	-0.638	3.945
9.401	-0.461	3.865
9.397	-0.485	3.910
9.525	-0.558	3.876
9.534	-0.517	3.908
9.464	-0.455	3.878
9.455	-0.564	3.919
9.533	-0.572	3.932
9.467	-0.495	3.917
9.453	-0.448	3.941
9.325	-0.652	4.000
9.331	-0.582	3.976
9.325	-0.572	4.025
9.396	-0.452	3.992
9.464	-0.486	4.095
9.565	-0.499	3.855
9.582	-0.549	3.942
9.598	-0.507	3.962
9.723	-0.463	3.908
9.765	-0.486	3.881
9.780	-0.524	3.922
9.774	-0.456	3.925
9.595	-0.534	4.011
9.637	-0.561	4.021
9.648	-0.514	4.038
9.648	-0.516	4.096
9.695	-0.539	4.016
9.667	-0.559	4.063
9.705	-0.521	4.062
10.028	-0.781	3.733
10.037	-0.759	3.842
10.107	-0.715	3.628
10.149	-0.771	3.718
10.079	-0.729	3.680
10.111	-0.710	3.719
10.154	-0.730	3.688
10.178	-0.706	3.615
10.201	-0.707	3.684
10.079	-0.779	3.742
10.063	-0.721	3.727
10.101	-0.737	3.767
10.156	-0.760	3.773
10.080	-0.770	3.799
10.072	-0.724	3.826
10.006	-0.640	3.613
9.882	-0.512	3.636
9.826	-0.477	3.602
9.810	-0.511	3.655
9.842	-0.459	3.649
9.917	-0.538	3.667
9.887	-0.522	3.708
9.795	-0.449	3.672
9.848	-0.464	3.703
9.917	-0.458	3.662
9.917	-0.472	3.719
9.936	-0.566	3.620
9.982	-0.535	3.626
9.958	-0.500	3.655
9.978	-0.450	3.653
9.946	-0.522	3.710
9.991	-0.491	3.716
10.047	-0.497	3.697
9.854	-0.499	3.746
9.877	-0.462	3.779
9.850	-0.545	3.835
9.901	-0.532	3.835
9.830	-0.449	3.806
9.837	-0.490	3.842
9.903	-0.480	3.822
9.932	-0.575	3.775
9.950	-0.498	3.760
9.934	-0.449	3.763
9.988	-0.465	3.767
9.944	-0.449	3.822
9.985	-0.498	3.808
10.115	-0.662	3.595
10.125	-0.612	3.642
10.078	-0.650	3.697
10.140	-0.670	3.708
10.050	-0.472	3.648
10.126	-0.449	3.629
10.100	-0.461	3.711
10.151	-0.455	3.672
10.207	-0.454	3.702
10.291	-0.482	3.676
10.175	-0.513	3.783
10.167	-0.475	3.748
10.127	-0.453	3.773
10.166	-0.558	3.813
10.134	-0.516	3.820
10.072	-0.467	3.845
10.287	-0.489	3.758
10.236	-0.467	3.821
9.977	-0.832	3.954
9.915	-0.724	3.943
10.012	-0.807	3.903
10.045	-0.755	3.900
10.001	-0.706	3.902
9.969	-0.770	3.949
10.021	-0.768	3.953
10.043	-0.724	3.940
10.017	-0.826	4.028
10.013	-0.710	3.980
10.093	-0.729	3.875
10.103	-0.771	3.924
10.069	-0.800	3.975
10.089	-0.706	3.924
10.091	-0.840	4.006
10.055	-0.867	4.029
10.234	-0.904	4.102
10.090	-0.719	3.997
10.100	-0.755	4.036
10.220	-0.739	4.103
10.298	-0.739	4.069
9.912	-0.595	3.898
9.944	-0.697	3.909
10.038	-0.674	3.954
9.982	-0.617	3.970
10.027	-0.611	3.917
9.815	-0.551	3.878
9.826	-0.449	3.878
9.842	-0.501	3.895
9.893	-0.489	3.879
9.984	-0.541	3.886
9.998	-0.487	3.859
9.976	-0.573	3.945
9.999	-0.660	4.001
10.068	-0.654	3.905
10.063	-0.630	3.955
10.222	-0.664	4.046
9.361	-0.404	3.655
9.372	-0.331	3.623
9.484	-0.404	3.652
9.534	-0.417	3.707
9.533	-0.355	3.709
9.370	-0.258	3.612
9.404	-0.255	3.653
9.450	-0.285	3.632
9.453	-0.225	3.642
9.421	-0.308	3.711
9.450	-0.264	3.700
9.510	-0.265	3.678
9.480	-0.307	3.716
9.493	-0.193	3.659
9.495	-0.228	3.715
9.373	-0.387	3.826
9.401	-0.340	3.843
9.460	-0.393	3.735
9.469	-0.439	3.753
9.522	-0.437	3.752
9.458	-0.356	3.779
9.526	-0.371	3.759
9.433	-0.387	3.815
9.487	-0.423	3.838
9.513	-0.385	3.817
9.453	-0.323	3.822
9.283	-0.284	3.751
9.463	-0.292	3.772
9.534	-0.297	3.727
9.416	-0.281	3.829
9.471	-0.212	3.843
9.566	-0.389	3.636
9.651	-0.400	3.620
9.635	-0.340	3.621
9.604	-0.361	3.654
9.594	-0.325	3.691
9.715	-0.421	3.622
9.688	-0.369	3.638
9.773	-0.331	3.649
9.715	-0.323	3.697
9.774	-0.383	3.692
9.769	-0.333	3.702
9.593	-0.281	3.647
9.547	-0.241	3.645
9.573	-0.278	3.701
9.642	-0.286	3.657
9.648	-0.260	3.717
9.547	-0.211	3.688
9.638	-0.206	3.680
9.747	-0.278	3.642
9.748	-0.243	3.595
9.703	-0.258	3.718
9.791	-0.284	3.669
9.759	-0.274	3.717
9.726	-0.212	3.694
9.770	-0.234	3.678
9.576	-0.430	3.750
9.629	-0.419	3.740
9.581	-0.387	3.799
9.681	-0.399	3.732
9.742	-0.387	3.736
9.785	-0.389	3.761
9.791	-0.329	3.770
9.711	-0.403	3.839
9.750	-0.388	3.804
9.788	-0.402	3.834
9.691	-0.330	3.783
9.786	-0.343	3.823
9.627	-0.319	3.745
9.587	-0.199	3.774
9.758	-0.261	3.768
9.761	-0.292	3.812
9.786	-0.256	3.837
9.772	-0.194	3.836
9.392	-0.170	3.652
9.469	-0.156	3.599
9.536	-0.167	3.637
9.455	-0.082	3.645
9.411	-0.142	3.712
9.470	-0.137	3.695
9.514	-0.161	3.701
9.508	-0.101	3.719
9.455	-0.023	3.631
9.427	0.023	3.647
9.362	-0.066	3.844
9.490	-0.078	3.761
9.326	-0.033	3.802
9.373	-0.008	3.836
9.383	0.046	3.805
9.434	0.044	3.819
9.572	-0.113	3.695
9.318	-0.376	3.886
9.396	-0.438	3.942
9.436	-0.402	3.872
9.527	-0.403	3.862
9.418	-0.401	3.974
9.469	-0.399	3.955
9.389	-0.390	4.014
9.357	-0.389	4.077
9.366	-0.336	4.063
9.401	-0.354	4.100
9.439	-0.391	4.027
9.582	-0.420	3.850
9.745	-0.414	3.876
9.697	-0.357	3.868
9.723	-0.321	3.901
9.747	-0.368	3.850
9.781	-0.338	3.875
9.787	-0.384	3.900
9.752	-0.412	3.934
9.713	-0.369	3.921
9.663	-0.292	3.938
9.726	-0.257	3.857
9.766	-0.289	3.870
9.761	-0.225	3.879
9.769	-0.282	3.920
9.313	-0.166	3.878
9.375	-0.150	3.881
9.331	-0.115	3.875
9.307	-0.063	3.857
9.359	0.034	3.862
9.284	-0.059	3.924
9.561	-0.158	3.896
9.815	-0.399	3.625
9.872	-0.387	3.632
9.829	-0.347	3.642
9.912	-0.356	3.649
9.818	-0.401	3.714
9.882	-0.410	3.676
9.828	-0.353	3.699
9.916	-0.353	3.719
9.946	-0.403	3.653
9.926	-0.423	3.707
9.844	-0.296	3.618
9.851	-0.286	3.676
9.910	-0.304	3.687
9.880	-0.264	3.717
9.828	-0.226	3.700
9.913	-0.235	3.669
9.885	-0.209	3.718
9.958	-0.318	3.709
9.948	-0.268	3.718
10.039	-0.266	3.705
9.983	-0.250	3.671
9.946	-0.211	3.717
9.854	-0.415	3.747
